Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Position,Holdings,Cash,Total,Returns
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,246.4600067138672,48992100,245.4453338623047,234.18660064697264,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,250.64666748046875,45378900,246.16950073242188,234.7426007080078,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-23,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,251.2133331298828,35842500,246.8768341064453,235.41100067138672,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-24,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,258.1300048828125,64119000,248.0973342895508,236.23626739501952,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,263.78668212890625,84212100,249.4213348388672,237.2172009277344,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-28,262.3999938964844,265.21331787109375,255.3933258056641,259.1866760253906,259.1866760253906,76144200,250.19883499145507,238.0928012084961,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,260.4366760253906,62828700,250.9586685180664,238.8982012939453,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,258.49334716796875,53868000,251.64850234985352,239.69946838378905,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,258.40667724609375,51094200,252.3623359680176,240.53920196533204,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,260.510009765625,91449900,253.161669921875,241.4602020263672,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,253.62283630371093,242.28000183105468,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-06,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,260.9166564941406,43898400,254.10416946411132,243.19980163574215,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,254.7500038146973,244.17733520507812,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,255.57033615112303,244.8982681274414,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,256.386003112793,245.59653503417968,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,257.40650329589846,246.2368682861328,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-13,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,258.3273361206055,246.91246795654297,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,259.349503326416,247.62846832275392,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800,260.741837310791,248.48446838378905,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-18,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,290.03668212890625,72621600,263.0741714477539,249.6245352172851,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300,265.1556709289551,250.62793518066405,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300,267.05333786010743,251.6666687011719,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,269.3926712036133,252.90786865234375,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,271.6475036621094,254.15740173339844,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-25,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,341.6199951171875,188556300,275.53916931152344,256.20866821289064,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,279.5536682128906,258.4237347412109,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,283.8295013427734,260.9047348022461,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,288.85550079345705,263.4917349243164,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,294.5018341064453,266.4286016845703,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,301.6195007324219,269.95080200195315,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,308.143000793457,273.0554684448242,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,315.3281677246094,276.42460174560546,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,322.5998336791992,279.88266845703123,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,329.8765014648437,283.3555352783203,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804687,387.6466674804687,100337100,336.0598342895508,286.3623352050781,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,339.6895004272461,288.3129348754883,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,343.97066802978514,290.5278015136719,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-11,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,348.05716705322266,292.7239346313477,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-12,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,351.23033294677737,294.7308010864258,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,353.6183319091797,296.5962677001953,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-16,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,356.7926651000977,298.60833435058595,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,360.51283111572263,300.8426010131836,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,363.8858306884766,303.1194009399414,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,367.6754974365234,305.79133392333983,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,369.8756637573242,308.5504669189453,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-23,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,371.38566436767576,310.9807336425781,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,372.68799743652346,313.3818670654297,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-26,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,372.76933135986326,315.54806732177735,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,373.1524978637695,318.06473419189456,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,372.08866424560546,320.82866760253904,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,370.8053314208984,323.19946746826173,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-02,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,368.6509979248047,325.4172006225586,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-03,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000,365.0686645507813,327.15940063476563,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,361.5173309326172,328.72353393554687,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,359.6641647338867,330.45946716308595,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,360.4218322753906,332.4021337890625,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,359.35266571044923,333.885400390625,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,358.5779998779297,335.4957336425781,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,357.46116638183594,336.7703332519531,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-14,315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,356.54649963378904,337.95019958496096,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,355.23416595458986,339.2528662109375,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,352.532666015625,340.21399963378906,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,349.80249938964846,341.14039916992186,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,345.8505004882812,341.9033996582031,1,0.0,0.0,99833.72334861755,99833.72334861755,0.0
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,342.2115005493164,342.8806658935547,0,-1.0,-312.84332275390625,100146.56667137146,99833.72334861755,0.0
2021-12-22,321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,340.5421676635742,344.23499938964846,0,0.0,0.0,100146.56667137146,100146.56667137146,0.003133643745425241
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,339.7255004882812,345.9411328125,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2021-12-27,357.8900146484375,372.3333435058594,356.90667724609375,364.6466674804687,364.6466674804687,71145900,339.9258331298828,347.7785992431641,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,339.11716613769534,349.41486572265626,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2021-12-29,366.21331787109375,368.0,354.71331787109375,362.0633239746094,362.0633239746094,56154000,338.14099884033203,350.8553985595703,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,337.72999877929686,352.22919860839846,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,337.2663330078125,353.5023986816406,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-03,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400,340.34649963378905,355.54093200683593,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,342.6894989013672,357.14033203125,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,343.29566497802733,357.5620654296875,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,343.22466430664065,357.8705322265625,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,343.6106643676758,357.79786560058596,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,344.29549713134764,357.6717321777344,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,345.9286636352539,357.34106506347655,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,348.3904968261719,356.6585980224609,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-13,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,349.31666412353513,355.72233154296873,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,351.3614974975586,354.62733154296876,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,352.993830871582,353.297998046875,0,0.0,0.0,100146.56667137146,100146.56667137146,0.0
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,354.58899688720703,351.78839782714846,1,1.0,331.8833312988281,99814.68334007263,100146.56667137146,0.0
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,355.55133056640625,350.67726440429686,1,0.0,0.0,99814.68334007263,99814.68334007263,-0.0033139761284867175
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,354.46849670410154,350.14659790039065,1,0.0,0.0,99814.68334007263,99814.68334007263,0.0
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,352.1851638793945,349.22693115234375,1,0.0,0.0,99814.68334007263,99814.68334007263,0.0
2022-01-25,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,349.2594970703125,348.25953125,1,0.0,0.0,99814.68334007263,99814.68334007263,0.0
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,346.74183044433596,347.61946472167966,0,-1.0,-312.4700012207031,100127.15334129333,99814.68334007263,0.0
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,342.4569976806641,346.39086486816404,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0031305013527529457
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,338.7238311767578,345.0016650390625,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,336.7228302001953,343.9863983154297,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,332.24732971191406,342.8855316162109,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,328.18182983398435,341.3428649902344,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,324.8988296508789,339.5713317871094,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,322.542497253418,338.33326538085936,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,320.54882965087893,336.94219848632815,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,318.28016357421876,335.8760650634766,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,316.07349700927733,334.5094647216797,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,312.7123306274414,332.90806457519534,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,309.8529968261719,331.3413977050781,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,306.9554977416992,329.9491314697266,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,305.15416412353517,329.3321978759766,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-16,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,307.7966613769531,51294300,303.94983062744143,328.76139770507814,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,301.95116424560547,327.59206420898437,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,300.5024978637695,326.1788641357422,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,298.69466400146484,324.96373046875,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-23,276.80999755859375,278.4333190917969,253.52000427246097,254.67999267578125,254.67999267578125,95256900,296.1219970703125,323.2771301269531,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,293.8446640014648,322.17286376953126,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,293.5241638183594,321.1819305419922,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,293.9254974365234,320.47819763183594,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,292.7196640014648,320.06119750976563,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,291.8636642456055,319.7099975585937,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,290.7574981689453,319.3056640625,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,289.87666473388674,318.6373974609375,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-07,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,287.89766387939454,317.2754638671875,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,286.5153305053711,315.65813049316404,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,285.46483001708987,314.0916638183594,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,283.90316314697264,312.42386352539063,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,282.0831634521484,310.48493041992185,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,280.52266387939454,308.4584637451172,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,279.29149627685547,306.75919677734373,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,277.92149658203124,304.36219665527346,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,277.0583297729492,302.5089300537109,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,277.5423294067383,301.29072998046877,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,278.61199645996095,300.3337969970703,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,281.4861633300781,300.11393005371093,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,285.40399780273435,299.7205303955078,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,288.9564971923828,299.3839971923828,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,292.3026641845703,298.7467974853516,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,295.99282989501955,299.1486639404297,0,0.0,0.0,100127.15334129333,100127.15334129333,0.0
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,299.91283111572267,299.48173095703123,1,1.0,366.5233459472656,99760.62999534607,100127.15334129333,0.0
2022-03-30,363.7233276367187,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,303.4811645507813,299.9049310302734,1,0.0,0.0,99760.62999534607,99760.62999534607,-0.0036605789110765174
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,307.45299835205077,300.4512646484375,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,311.55799865722656,301.0400646972656,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,317.2391662597656,302.3837316894531,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,321.686833190918,303.45879821777345,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,324.8,304.30786499023435,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,328.4493347167969,305.106865234375,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-08,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,332.2850006103516,306.4161315917969,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-11,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,335.7776672363281,307.2799981689453,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,338.8620010375977,307.6148651123047,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,341.8976684570313,308.22233215332034,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,343.7876693725586,308.75126586914064,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,345.43600311279295,309.5055993652344,1,0.0,0.0,99760.62999534607,99760.62999534607,0.0
